timestamp_ms,process_cpu_percent,process_rss_bytes,process_vms_bytes,system_cpu_percent
1786955624679,2.0,34250752,277643264,1.5
1786955625183,2.0,34250752,277643264,0.0
1786955625686,2.0,34250752,277643264,1.0
1786955626190,2.0,34250752,277643264,0.5
1786955626693,2.0,34250752,277643264,1.0
1786955627197,0.0,34250752,277643264,0.0
1786955627700,4.0,34250752,277643264,1.5
1786955628204,0.0,34250752,277643264,0.0
1786955628707,4.0,34250752,277643264,1.0
1786955629210,0.0,34250752,277643264,0.0
1786955629713,2.0,34250752,277643264,1.0
1786955630217,2.0,34250752,277643264,1.0
1786955630720,4.0,34250752,277643264,1.0
1786955631224,0.0,34250752,277643264,0.0
1786955631727,2.0,34250752,277643264,0.5
1786955632232,0.0,34250752,277643264,1.0
1786955632735,4.0,34250752,277643264,1.0
1786955633239,0.0,34250752,277643264,1.0
1786955633743,4.0,34250752,277643264,1.0
1786955634246,0.0,34250752,277643264,0.0
1786955634750,4.0,34250752,277643264,1.0
1786955635255,2.0,34250752,277643264,0.0
1786955635758,2.0,34250752,277643264,1.5
1786955636262,0.0,34250752,277643264,0.5
1786955636766,4.0,34250752,277643264,1.0
1786955637269,0.0,34250752,277643264,0.5
1786955637772,2.0,34250752,277643264,1.0
1786955638276,2.0,34250752,277643264,0.0
1786955638779,2.0,34250752,277643264,2.0
1786955639283,0.0,34250752,277643264,0.5
1786955639787,4.0,34250752,277643264,2.0
1786955640290,0.0,34250752,277643264,0.5
1786955640794,4.0,34250752,277643264,1.0
1786955641298,0.0,34250752,277643264,0.5
1786955641801,2.0,34250752,277643264,1.0
1786955642305,2.0,34250752,277643264,0.0
1786955642809,2.0,34250752,277643264,2.0
1786955643313,0.0,34250752,277643264,0.0
1786955643817,4.0,34250752,277643264,0.5
1786955644320,0.0,34250752,277643264,0.0
1786955644824,2.0,34250752,277643264,1.5
1786955645327,2.0,34250752,277643264,0.0
1786955645830,2.0,34250752,277643264,1.0
1786955646334,0.0,34250752,277643264,0.5
1786955646838,4.0,34250752,277643264,1.0
1786955647342,2.0,34250752,277643264,1.0
1786955647845,2.0,34250752,277643264,1.0
1786955648349,0.0,34250752,277643264,0.0
1786955648852,4.0,34250752,277643264,1.5
1786955649357,0.0,34250752,277643264,0.0
1786955649861,4.0,34250752,277643264,1.5
1786955650364,0.0,34250752,277643264,0.0
1786955650868,4.0,34250752,277643264,1.0
1786955651371,0.0,34250752,277643264,0.5
1786955651875,2.0,34250752,277643264,0.5
1786955652378,0.0,34250752,277643264,0.0
1786955652882,4.0,34250752,277643264,1.5
1786955653386,2.0,34250752,277643264,0.5
1786955653889,2.0,34250752,277643264,0.5
1786955654393,0.0,34250752,277643264,1.0
1786955654897,2.0,34250752,277643264,0.5
1786955655401,0.0,34250752,277643264,0.5
1786955655905,4.0,34250752,277643264,1.0
1786955656409,0.0,34250752,277643264,0.0
1786955656913,4.0,34250752,277643264,1.5
1786955657417,2.0,34250752,277643264,0.0
1786955657920,2.0,34250752,277643264,1.5
1786955658424,0.0,34250752,277643264,0.0
1786955658927,2.0,34250752,277643264,1.5
1786955659431,0.0,34250752,277643264,0.5
1786955659935,6.0,34250752,277643264,0.5
1786955660438,0.0,34250752,277643264,0.0
1786955660942,2.0,34250752,277643264,1.5
1786955661445,2.0,34250752,277643264,0.5
1786955661949,2.0,34250752,277643264,1.0
1786955662453,2.0,34250752,277643264,0.0
1786955662956,2.0,34250752,277643264,1.0
1786955663459,2.0,34250752,277643264,0.0
1786955663963,2.0,34250752,277643264,0.5
1786955664466,0.0,34250752,277643264,0.5
1786955664970,2.0,34250752,277643264,1.0
1786955665473,2.0,34250752,277643264,0.5
1786955665976,2.0,34250752,277643264,0.5
1786955666479,0.0,34250752,277643264,0.5
1786955666983,4.0,34250752,277643264,2.0
1786955667487,0.0,34250752,277643264,1.0
1786955667990,2.0,34250752,277643264,1.0
1786955668494,4.0,34250752,277643264,0.5
1786955668999,0.0,34250752,277643264,0.5
1786955669502,2.0,34250752,277643264,0.0
1786955670006,2.0,34250752,277643264,1.0
1786955670509,2.0,34250752,277643264,0.5
1786955671013,2.0,34250752,277643264,1.0
1786955671516,2.0,34250752,277643264,1.0
1786955672019,0.0,34250752,277643264,0.5
1786955672523,2.0,34250752,277643264,0.5
1786955673026,4.0,34250752,277643264,1.0
1786955673529,0.0,34250752,277643264,1.0
1786955674033,2.0,34250752,277643264,0.5
1786955674536,2.0,34250752,277643264,0.5
1786955675039,2.0,34250752,277643264,1.0
1786955675542,2.0,34250752,277643264,0.5
1786955676046,2.0,34250752,277643264,1.0
1786955676549,2.0,34250752,277643264,0.5
1786955677052,0.0,34250752,277643264,0.5
1786955677556,4.0,34250752,277643264,0.5
1786955678060,2.0,34250752,277643264,1.0
1786955678563,0.0,34250752,277643264,0.0
1786955679067,2.0,34250752,277643264,2.0
1786955679570,2.0,34250752,277643264,0.5
1786955680073,0.0,34250752,277643264,1.0
1786955680578,4.0,34250752,277643264,1.0
1786955681081,2.0,34250752,277643264,2.0
1786955681585,2.0,34250752,277643264,0.5
1786955682088,0.0,34250752,277643264,1.0
1786955682592,2.0,34250752,277643264,0.5
1786955683095,2.0,34250752,277643264,0.5
1786955683598,2.0,34250752,277643264,0.5
1786955684102,0.0,34250752,277643264,0.5
1786955684606,4.0,34250752,277643264,1.5
1786955685111,2.0,34250752,277643264,1.0
1786955685617,2.0,34250752,277643264,0.5
1786955686122,2.0,34250752,277643264,0.5
1786955686625,2.0,34250752,277643264,0.5
1786955687129,2.0,34250752,277643264,0.0
1786955687633,2.0,34250752,277643264,1.5
1786955688136,2.0,34250752,277643264,1.5
1786955688639,2.0,34250752,277643264,1.0
1786955689143,0.0,34250752,277643264,1.0
1786955689647,2.0,34250752,277643264,0.5
1786955690151,2.0,34250752,277643264,0.5
1786955690655,2.0,34250752,277643264,2.0
1786955691159,2.0,34250752,277643264,0.5
1786955691662,2.0,34250752,277643264,1.0
1786955692166,2.0,34250752,277643264,0.5
1786955692670,2.0,34250752,277643264,1.0
1786955693173,0.0,34250752,277643264,0.5
1786955693677,4.0,34250752,277643264,0.5
1786955694180,0.0,34250752,277643264,0.0
1786955694683,2.0,34250752,277643264,1.0
1786955695187,2.0,34250752,277643264,1.0
1786955695690,2.0,34250752,277643264,0.5
1786955696194,2.0,34250752,277643264,0.0
1786955696698,2.0,34250752,277643264,1.5
1786955697202,0.0,34250752,277643264,0.0
1786955697706,4.0,34250752,277643264,1.0
1786955698210,0.0,34250752,277643264,0.5
1786955698714,4.0,34250752,277643264,1.0
1786955699218,0.0,34250752,277643264,0.0
1786955699721,2.0,34250752,277643264,2.0
1786955700226,2.0,34250752,277643264,0.0
1786955700729,4.0,34250752,277643264,0.5
1786955701233,0.0,34250752,277643264,1.0
1786955701737,2.0,34250752,277643264,1.5
1786955702241,0.0,34250752,277643264,0.5
1786955702744,4.0,34250752,277643264,1.5
1786955703247,0.0,34250752,277643264,0.5
1786955703750,4.0,34250752,277643264,2.0
1786955704254,0.0,34250752,277643264,0.5
1786955704758,2.0,34250752,277643264,2.0
1786955705263,2.0,34250752,277643264,0.0
1786955705766,2.0,34250752,277643264,1.5
1786955706270,0.0,34250752,277643264,0.0
1786955706773,2.0,34250752,277643264,1.5
1786955707277,2.0,34250752,277643264,0.0
1786955707780,2.0,34250752,277643264,1.5
1786955708284,2.0,34250752,277643264,0.0
1786955708787,4.0,34250752,277643264,1.5
1786955709291,0.0,34250752,277643264,0.0
1786955709794,2.0,34250752,277643264,1.5
1786955710296,2.0,34250752,277643264,0.5
1786955710799,2.0,34250752,277643264,1.0
1786955711303,2.0,34250752,277643264,0.5
1786955711807,2.0,34250752,277643264,1.0
1786955712311,0.0,34250752,277643264,0.5
1786955712814,2.0,34250752,277643264,2.0
1786955713318,0.0,34250752,277643264,0.0
1786955713821,4.0,34250752,277643264,2.0
1786955714324,0.0,34250752,277643264,0.5
1786955714828,4.0,34250752,277643264,1.0
1786955715331,2.0,34250752,277643264,0.5
1786955715835,2.0,34250752,277643264,1.5
1786955716338,2.0,34250752,277643264,0.5
1786955716842,2.0,34250752,277643264,1.0
1786955717347,0.0,34250752,277643264,0.5
1786955717850,2.0,34250752,277643264,1.0
1786955718354,0.0,34250752,277643264,0.5
1786955718857,4.0,34250752,277643264,1.5
1786955719361,0.0,34250752,277643264,0.0
1786955719864,4.0,34250752,277643264,1.0
1786955720368,2.0,34250752,277643264,0.5
1786955720871,2.0,34250752,277643264,2.0
1786955721374,0.0,34250752,277643264,0.0
1786955721878,2.0,34250752,277643264,1.0
1786955722382,0.0,34250752,277643264,0.5
1786955722885,6.0,34250752,277643264,1.0
1786955723388,0.0,34250752,277643264,0.0
1786955723891,2.0,34250752,277643264,1.0
1786955724395,0.0,34250752,277643264,0.5
1786955724898,2.0,34250752,277643264,1.5
1786955725402,2.0,34250752,277643264,1.0
1786955725904,2.0,34250752,277643264,1.5
1786955726408,0.0,34250752,277643264,0.0
1786955726911,4.0,34250752,277643264,3.0
1786955727414,0.0,34250752,277643264,0.0
1786955727917,4.0,34250752,277643264,1.5
1786955728421,2.0,34250752,277643264,0.0
1786955728924,2.0,34250752,277643264,1.5
1786955729428,0.0,34250752,277643264,0.0
1786955729932,4.0,34250752,277643264,1.5
1786955730436,0.0,34250752,277643264,0.0
1786955730939,2.0,34250752,277643264,1.5
1786955731443,2.0,34250752,277643264,0.0
1786955731946,2.0,34250752,277643264,1.5
1786955732450,0.0,34250752,277643264,0.5
1786955732954,4.0,34250752,277643264,0.5
1786955733458,0.0,34250752,277643264,0.0
1786955733961,2.0,34250752,277643264,1.5
1786955734465,2.0,34250752,277643264,0.5
1786955734969,2.0,34250752,277643264,0.5
1786955735472,0.0,34250752,277643264,0.0
1786955735975,4.0,34250752,277643264,1.0
1786955736479,0.0,34250752,277643264,1.0
1786955736982,2.0,34250752,277643264,0.5
1786955737485,4.0,34250752,277643264,1.0
1786955737990,2.0,34250752,277643264,1.5
1786955738493,2.0,34250752,277643264,0.0
1786955738997,2.0,34250752,277643264,1.5
1786955739500,0.0,34250752,277643264,0.5
1786955740003,2.0,34250752,277643264,1.0
1786955740506,2.0,34250752,277643264,0.0
1786955741010,2.0,34250752,277643264,1.0
1786955741513,2.0,34250752,277643264,0.5
1786955742017,2.0,34250752,277643264,1.5
1786955742520,2.0,34250752,277643264,0.0
1786955743022,2.0,34250752,277643264,0.0
1786955743526,0.0,34250752,277643264,1.5
1786955744030,2.0,34250752,277643264,1.0
1786955744533,2.0,34250752,277643264,0.5
1786955745036,2.0,34250752,277643264,0.5
1786955745540,2.0,34250752,277643264,0.5
1786955746043,2.0,34250752,277643264,1.5
1786955746547,0.0,34250752,277643264,0.0
1786955747051,2.0,34250752,277643264,1.5
1786955747554,4.0,34250752,277643264,0.5
1786955748057,0.0,34250752,277643264,1.0
1786955748560,2.0,34250752,277643264,0.5
1786955749063,2.0,34250752,277643264,1.5
1786955749566,2.0,34250752,277643264,0.0
1786955750070,0.0,34250752,277643264,0.5
1786955750573,4.0,34250752,277643264,0.5
1786955751077,0.0,34250752,277643264,1.0
1786955751580,2.0,34250752,277643264,1.0
1786955752083,2.0,34250752,277643264,0.0
1786955752586,2.0,34250752,277643264,1.5
1786955753091,2.0,34250752,277643264,1.0
1786955753594,2.0,34250752,277643264,0.5
1786955754098,2.0,34250752,277643264,0.5
1786955754601,2.0,34250752,277643264,1.0
1786955755106,2.0,34250752,277643264,0.5
1786955755610,2.0,34250752,277643264,1.5
1786955756116,0.0,34250752,277643264,0.5
1786955756620,2.0,34250752,277643264,1.0
1786955757124,2.0,34250752,277643264,1.0
1786955757628,4.0,34250752,277643264,1.0
1786955758131,0.0,34250752,277643264,0.5
1786955758634,2.0,34250752,277643264,1.0
1786955759137,2.0,34250752,277643264,0.5
1786955759641,2.0,34250752,277643264,1.5
1786955760144,2.0,34250752,277643264,0.5
1786955760648,2.0,34250752,277643264,1.0
1786955761152,2.0,34250752,277643264,0.5
1786955761655,2.0,34250752,277643264,1.0
1786955762160,2.0,34250752,277643264,0.5
1786955762664,2.0,34250752,277643264,2.0
1786955763167,2.0,34250752,277643264,0.5
1786955763670,2.0,34250752,277643264,1.0
1786955764174,0.0,34250752,277643264,0.0
1786955764679,2.0,34250752,277643264,1.5
1786955765183,2.0,34250752,277643264,0.5
1786955765687,2.0,34250752,277643264,1.0
1786955766190,0.0,34250752,277643264,0.5
1786955766693,4.0,34250752,277643264,0.5
1786955767197,2.0,34250752,277643264,0.5
1786955767701,2.0,34250752,277643264,1.0
1786955768204,2.0,34250752,277643264,0.5
1786955768709,0.0,34250752,277643264,0.5
1786955769213,2.0,34250752,277643264,1.0
1786955769718,2.0,34250752,277643264,0.5
1786955770222,0.0,34250752,277643264,1.0
1786955770725,4.0,34250752,277643264,1.5
1786955771228,2.0,34250752,277643264,0.0
1786955771733,2.0,34250752,277643264,1.5
1786955772239,0.0,34250752,277643264,1.0
1786955772742,2.0,34250752,277643264,0.5
1786955773246,2.0,34250752,277643264,0.5
1786955773749,2.0,34250752,277643264,1.0
1786955774256,2.0,34250752,277643264,0.5
1786955774760,2.0,34250752,277643264,1.0
1786955775265,2.0,34250752,277643264,0.5
1786955775768,2.0,34250752,277643264,1.5
1786955776271,0.0,34250752,277643264,0.0
1786955776775,4.0,34250752,277643264,1.5
1786955777279,0.0,34250752,277643264,0.0
1786955777783,4.0,34250752,277643264,1.5
1786955778286,0.0,34250752,277643264,0.0
1786955778790,2.0,34250752,277643264,0.5
1786955779293,0.0,34250752,277643264,0.0
1786955779798,4.0,34250752,277643264,1.5
1786955780302,2.0,34250752,277643264,0.0
1786955780806,2.0,34250752,277643264,2.0
1786955781310,0.0,34250752,277643264,0.0
1786955781813,4.0,34250752,277643264,2.0
1786955782317,0.0,34250752,277643264,0.0
1786955782820,2.0,34250752,277643264,1.0
1786955783323,2.0,34250752,277643264,0.5
1786955783827,2.0,34250752,277643264,1.0
1786955784331,2.0,34250752,277643264,0.5
1786955784834,2.0,34250752,277643264,1.0
1786955785337,0.0,34250752,277643264,0.0
1786955785841,4.0,34250752,277643264,1.5
1786955786345,0.0,34250752,277643264,0.0
1786955786849,4.0,34250752,277643264,0.5
1786955787353,0.0,34250752,277643264,0.5
1786955787856,4.0,34250752,277643264,2.0
1786955788360,0.0,34250752,277643264,0.0
1786955788863,2.0,34250752,277643264,0.5
1786955789366,0.0,34250752,277643264,0.0
1786955789870,2.0,34250752,277643264,1.5
1786955790374,2.0,34250752,277643264,0.0
1786955790877,4.0,34250752,277643264,1.0
1786955791381,0.0,34250752,277643264,0.0
1786955791885,2.0,34250752,277643264,1.5
1786955792389,0.0,34250752,277643264,0.0
1786955792892,4.0,34250752,277643264,2.5
1786955793396,2.0,34250752,277643264,0.0
1786955793899,2.0,34250752,277643264,1.0
1786955794403,0.0,34250752,277643264,0.5
1786955794907,2.0,34250752,277643264,1.5
1786955795411,2.0,34250752,277643264,0.0
1786955795915,2.0,34250752,277643264,1.0
1786955796418,2.0,34250752,277643264,0.5
1786955796922,2.0,34250752,277643264,1.0
1786955797427,0.0,34250752,277643264,0.5
1786955797931,2.0,34250752,277643264,0.5
1786955798435,2.0,34250752,277643264,0.5
1786955798939,2.0,34250752,277643264,2.0
1786955799442,2.0,34250752,277643264,0.5
1786955799946,2.0,34250752,277643264,1.0
1786955800450,2.0,34250752,277643264,0.5
1786955800954,2.0,34250752,277643264,1.0
1786955801457,2.0,34250752,277643264,0.5
1786955801961,2.0,34250752,277643264,0.5
1786955802465,2.0,34250752,277643264,0.0
1786955802968,2.0,34250752,277643264,1.5
1786955803471,0.0,34250752,277643264,0.5
1786955803974,4.0,34250752,277643264,0.0
1786955804478,0.0,34250752,277643264,0.5
1786955804982,4.0,34250752,277643264,0.5
1786955805485,0.0,34250752,277643264,0.0
1786955805991,2.0,34250752,277643264,1.5
1786955806495,0.0,34250752,277643264,0.0
1786955806998,2.0,34250752,277643264,1.5
1786955807502,2.0,34250752,277643264,0.5
1786955808006,4.0,34250752,277643264,0.5
1786955808511,0.0,34250752,277643264,0.5
1786955809014,2.0,34250752,277643264,1.0
1786955809517,2.0,34250752,277643264,0.0
1786955810021,2.0,34250752,277643264,1.5
1786955810523,0.0,34250752,277643264,0.0
1786955811027,2.0,34250752,277643264,1.0
1786955811530,2.0,34250752,277643264,1.0
1786955812034,2.0,34250752,277643264,0.5
1786955812537,2.0,34250752,277643264,0.5
1786955813040,2.0,34250752,277643264,1.0
1786955813543,4.0,34250752,277643264,0.5
1786955814046,2.0,34250752,277643264,0.5
1786955814549,2.0,34250752,277643264,0.5
1786955815052,0.0,34250752,277643264,1.0
1786955815556,2.0,34250752,277643264,1.5
1786955816059,0.0,34250752,277643264,0.0
1786955816562,2.0,34250752,277643264,1.0
1786955817066,4.0,34250752,277643264,1.0
1786955817569,2.0,34250752,277643264,0.5
1786955818071,0.0,34250752,277643264,0.5
1786955818574,2.0,34250752,277643264,0.0
1786955819077,0.0,34250752,277643264,1.5
1786955819581,4.0,34250752,277643264,1.0
1786955820084,2.0,34250752,277643264,0.0
1786955820587,0.0,34250752,277643264,0.5
1786955821091,2.0,34250752,277643264,1.0
1786955821594,2.0,34250752,277643264,0.5
1786955822098,4.0,34250752,277643264,0.5
1786955822602,0.0,34250752,277643264,1.0
1786955823106,2.0,34250752,277643264,0.5
1786955823610,2.0,34250752,277643264,0.5
1786955824115,2.0,34250752,277643264,1.0
1786955824618,2.0,34250752,277643264,0.5
1786955825123,4.0,34250752,277643264,1.0
1786955825627,0.0,34250752,277643264,0.5
1786955826132,2.0,34250752,277643264,0.5
1786955826635,2.0,34250752,277643264,1.5
1786955827138,2.0,34250752,277643264,1.0
1786955827641,2.0,34250752,277643264,1.0
1786955828144,2.0,34250752,277643264,0.5
1786955828647,2.0,34250752,277643264,0.5
1786955829151,0.0,34250752,277643264,0.5
1786955829654,4.0,34250752,277643264,1.0
1786955830158,0.0,34250752,277643264,0.0
1786955830661,2.0,34250752,277643264,1.5
1786955831164,0.0,34250752,277643264,0.5
1786955831668,4.0,34250752,277643264,1.5
1786955832171,2.0,34250752,277643264,0.5
1786955832674,2.0,34250752,277643264,1.0
1786955833177,0.0,34250752,277643264,1.0
1786955833681,2.0,34250752,277643264,1.0
1786955834186,2.0,34250752,277643264,1.0
1786955834690,2.0,34250752,277643264,1.0
1786955835193,2.0,34250752,277643264,1.0
1786955835696,4.0,34250752,277643264,1.5
1786955836200,0.0,34250752,277643264,1.0
1786955836704,2.0,34250752,277643264,1.0
1786955837207,2.0,34250752,277643264,1.0
1786955837711,2.0,34250752,277643264,1.0
1786955838214,2.0,34250752,277643264,0.0
1786955838718,2.0,34250752,277643264,2.0
1786955839221,0.0,34250752,277643264,1.5
1786955839726,2.0,34250752,277643264,1.5
1786955840230,2.0,34250752,277643264,1.0
1786955840734,2.0,34250752,277643264,1.5
1786955841237,2.0,34250752,277643264,0.5
1786955841742,2.0,34250752,277643264,1.0
1786955842245,0.0,34250752,277643264,0.5
1786955842749,2.0,34250752,277643264,1.0
1786955843252,4.0,34250752,277643264,0.5
1786955843755,0.0,34250752,277643264,1.0
1786955844258,2.0,34250752,277643264,0.5
1786955844762,2.0,34250752,277643264,1.5
1786955845265,2.0,34250752,277643264,0.5
1786955845769,2.0,34250752,277643264,1.5
1786955846272,0.0,34250752,277643264,0.5
1786955846776,4.0,34250752,277643264,2.0
1786955847280,0.0,34250752,277643264,0.5
1786955847784,2.0,34250752,277643264,1.0
1786955848287,2.0,34250752,277643264,0.0
1786955848792,4.0,34250752,277643264,1.0
1786955849296,0.0,34250752,277643264,1.0
1786955849800,2.0,34250752,277643264,0.5
1786955850304,0.0,34250752,277643264,0.0
1786955850807,4.0,34250752,277643264,2.0
1786955851311,0.0,34250752,277643264,0.5
1786955851815,4.0,34250752,277643264,0.5
1786955852320,2.0,34250752,277643264,0.5
1786955852823,0.0,34250752,277643264,2.0
1786955853327,2.0,34250752,277643264,0.5
1786955853831,4.0,34250752,277643264,1.5
1786955854335,0.0,34250752,277643264,0.0
1786955854838,2.0,34250752,277643264,0.5
1786955855341,0.0,34250752,277643264,0.5
1786955855845,4.0,34250752,277643264,1.5
1786955856348,0.0,34250752,277643264,0.0
1786955856853,4.0,34250752,277643264,1.0
1786955857357,0.0,34250752,277643264,0.0
1786955857860,4.0,34250752,277643264,1.5
1786955858364,0.0,34250752,277643264,0.0
1786955858868,4.0,34250752,277643264,1.5
1786955859371,0.0,34250752,277643264,0.0
1786955859875,2.0,34250752,277643264,1.5
1786955860379,0.0,34250752,277643264,0.0
1786955860882,4.0,34250752,277643264,0.5
1786955861387,0.0,34250752,277643264,0.5
1786955861890,4.0,34250752,277643264,1.0
1786955862394,0.0,34250752,277643264,0.5
1786955862898,2.0,34250752,277643264,1.5
1786955863401,2.0,34250752,277643264,0.5
1786955863905,2.0,34250752,277643264,2.0
1786955864409,0.0,34250752,277643264,0.0
1786955864912,4.0,34250752,277643264,2.0
1786955865415,2.0,34250752,277643264,0.0
1786955865918,2.0,34250752,277643264,0.5
1786955866422,2.0,34250752,277643264,0.5
1786955866926,2.0,34250752,277643264,1.0
1786955867430,0.0,34250752,277643264,0.5
1786955867933,4.0,34250752,277643264,1.0
1786955868436,0.0,34250752,277643264,0.5
1786955868940,2.0,34250752,277643264,0.5
1786955869444,2.0,34250752,277643264,0.0
1786955869947,4.0,34250752,277643264,1.5
1786955870451,0.0,34250752,277643264,0.0
1786955870955,4.0,34250752,277643264,3.0
1786955871459,0.0,34250752,277643264,0.0
1786955871963,2.0,34250752,277643264,2.0
1786955872466,2.0,34250752,277643264,0.0
1786955872970,4.0,34250752,277643264,1.0
1786955873474,0.0,34250752,277643264,0.5
1786955873978,2.0,34250752,277643264,1.5
1786955874482,0.0,34250752,277643264,0.0
1786955874986,4.0,34250752,277643264,1.5
1786955875490,0.0,34250752,277643264,0.0
1786955875993,4.0,34250752,277643264,1.0
1786955876496,0.0,34250752,277643264,0.0
1786955877000,4.0,34250752,277643264,2.0
1786955877503,0.0,34250752,277643264,0.5
1786955878007,4.0,34250752,277643264,2.0
1786955878511,0.0,34250752,277643264,0.5
1786955879015,4.0,34250752,277643264,2.0
1786955879518,2.0,34250752,277643264,0.0
1786955880022,2.0,34250752,277643264,1.0
1786955880525,0.0,34250752,277643264,0.5
1786955881029,6.0,34250752,277643264,1.5
1786955881532,0.0,34250752,277643264,0.5
1786955882036,2.0,34250752,277643264,1.5
1786955882540,2.0,34250752,277643264,0.0
1786955883044,2.0,34250752,277643264,1.5
1786955883548,0.0,34250752,277643264,0.0
1786955884052,4.0,34250752,277643264,1.5
1786955884555,0.0,34250752,277643264,0.0
1786955885059,4.0,34250752,277643264,1.5
1786955885562,2.0,34250752,277643264,0.0
1786955886065,2.0,34250752,277643264,1.5
1786955886568,2.0,34250752,277643264,0.5
1786955887072,2.0,34250752,277643264,1.0
1786955887576,0.0,34250752,277643264,0.5
1786955888080,4.0,34250752,277643264,1.5
1786955888583,2.0,34250752,277643264,1.0
1786955889087,2.0,34250752,277643264,2.0
1786955889591,2.0,34250752,277643264,0.5
1786955890095,2.0,34250752,277643264,1.0
1786955890599,0.0,34250752,277643264,1.0
1786955891102,4.0,34250752,277643264,1.0
1786955891606,2.0,34250752,277643264,0.5
1786955892111,2.0,34250752,277643264,1.5
1786955892615,0.0,34250752,277643264,1.0
1786955893121,2.0,34250752,277643264,0.5
1786955893624,4.0,34250752,277643264,1.0
1786955894128,2.0,34250752,277643264,0.0
1786955894632,4.0,34250752,277643264,1.5
1786955895135,0.0,34250752,277643264,1.5
1786955895639,2.0,34250752,277643264,1.5
1786955896143,2.0,34250752,277643264,0.0
1786955896646,2.0,34250752,277643264,1.0
1786955897150,2.0,34250752,277643264,1.0
1786955897654,2.0,34250752,277643264,1.5
1786955898158,2.0,34250752,277643264,0.5
1786955898661,2.0,34250752,277643264,2.0
1786955899166,2.0,34250752,277643264,0.5
1786955899669,4.0,34250752,277643264,1.5
1786955900172,2.0,34250752,277643264,1.0
1786955900675,2.0,34250752,277643264,1.5
1786955901179,2.0,34250752,277643264,1.0
1786955901682,2.0,34250752,277643264,1.0
1786955902186,0.0,34250752,277643264,1.0
1786955902691,4.0,34250752,277643264,1.0
1786955903194,0.0,34250752,277643264,0.5
1786955903698,2.0,34250752,277643264,0.5
1786955904201,2.0,34250752,277643264,0.5
1786955904704,4.0,34250752,277643264,1.5
1786955905207,0.0,34250752,277643264,0.0
1786955905711,2.0,34250752,277643264,1.5
1786955906214,2.0,34250752,277643264,0.0
1786955906717,2.0,34250752,277643264,1.5
1786955907220,0.0,34250752,277643264,0.5
1786955907723,2.0,34250752,277643264,2.0
1786955908226,4.0,34250752,277643264,0.5
1786955908730,0.0,34250752,277643264,0.5
1786955909234,2.0,34250752,277643264,1.0
1786955909737,2.0,34250752,277643264,0.5
1786955910240,0.0,34250752,277643264,0.5
1786955910743,2.0,34250752,277643264,1.5
1786955911246,4.0,34250752,277643264,0.0
1786955911750,2.0,34250752,277643264,1.0
1786955912253,2.0,34250752,277643264,1.0
1786955912757,2.0,34250752,277643264,2.0
1786955913260,0.0,34250752,277643264,0.0
1786955913764,4.0,34250752,277643264,1.5
1786955914267,0.0,34250752,277643264,0.5
1786955914770,2.0,34250752,277643264,1.0
1786955915273,2.0,34250752,277643264,0.5
1786955915776,2.0,34250752,277643264,1.0
1786955916279,2.0,34250752,277643264,0.5
1786955916784,2.0,34250752,277643264,1.5
1786955917286,2.0,34250752,277643264,0.0
1786955917790,2.0,34250752,277643264,1.5
1786955918292,0.0,34250752,277643264,0.5
1786955918797,4.0,34250752,277643264,2.0
1786955919300,2.0,34250752,277643264,0.0
1786955919804,2.0,34250752,277643264,0.0
1786955920307,0.0,34250752,277643264,1.0
1786955920811,2.0,34250752,277643264,0.5
1786955921314,2.0,34250752,277643264,1.0
1786955921817,4.0,34250752,277643264,1.5
1786955922321,0.0,34250752,277643264,0.5
1786955922826,2.0,34250752,277643264,0.5
1786955923329,2.0,34250752,277643264,1.0
1786955923832,2.0,34250752,277643264,1.0
1786955924335,2.0,34250752,277643264,0.5
1786955924839,2.0,34250752,277643264,2.0
1786955925342,2.0,34250752,277643264,0.0
1786955925846,0.0,34250752,277643264,1.0
1786955926349,2.0,34250752,277643264,0.5
1786955926851,4.0,34250752,277643264,0.5
1786955927355,0.0,34250752,277643264,0.5
1786955927858,2.0,34250752,277643264,1.0
1786955928361,2.0,34250752,277643264,0.5
1786955928865,2.0,34250752,277643264,1.0
1786955929368,2.0,34250752,277643264,1.0
1786955929871,2.0,34250752,277643264,1.0
1786955930376,2.0,34250752,277643264,0.5
1786955930879,2.0,34250752,277643264,1.5
1786955931383,0.0,34250752,277643264,0.5
1786955931886,4.0,34250752,277643264,1.5
1786955932390,0.0,34250752,277643264,0.5
1786955932894,2.0,34250752,277643264,1.5
1786955933397,2.0,34250752,277643264,0.0
1786955933900,2.0,34250752,277643264,1.0
1786955934404,0.0,34250752,277643264,0.5
1786955934907,2.0,34250752,277643264,1.5
1786955935411,2.0,34250752,277643264,0.5
1786955935914,2.0,34250752,277643264,1.0
1786955936417,2.0,34250752,277643264,0.0
1786955936922,2.0,34250752,277643264,1.5
1786955937426,2.0,34250752,277643264,0.0
1786955937929,2.0,34250752,277643264,2.0
1786955938433,2.0,34250752,277643264,0.0
1786955938937,2.0,34250752,277643264,1.5
1786955939440,0.0,34250752,277643264,0.0
1786955939943,4.0,34250752,277643264,1.0
1786955940447,0.0,34250752,277643264,0.5
1786955940951,4.0,34250752,277643264,1.5
1786955941455,0.0,34250752,277643264,0.0
1786955941957,2.0,34250752,277643264,0.5
1786955942461,0.0,34250752,277643264,0.5
1786955942965,4.0,34250752,277643264,1.0
1786955943468,0.0,34250752,277643264,0.0
